filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,regime_true,steps,converged,stalled
ergun_comb_phi0.341_d6_Re8.2e+00,,,1.8858499319959625,0.22383729636538532,0.1666567055,1.0,6,0.3409090909090909,225.83615849256563,8.058624308952945,233.19395883440708,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.3e+01,,,3.697170787006859,0.3728545481746421,0.1666567055,1.0,6,0.3409090909090909,159.5665565368251,13.423566020557464,151.6292388879888,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re2.1e+01,,,5.919367381991022,0.5648834019110347,0.1666567055,1.0,6,0.3409090909090909,111.30352468701123,20.337017951349146,109.98010959076838,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re3.4e+01,,,11.057787490242161,0.9535965967333482,0.1666567055,1.0,6,0.3409090909090909,72.96088694600827,34.331529374916684,77.0158388286544,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re5.4e+01,,,20.48332199228819,1.4653360843305665,0.1666567055,1.0,6,0.3409090909090909,57.237038347108566,52.755252059050214,60.28627226384173,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re8.6e+01,,,42.974735768215,2.2858847728471643,0.1666567055,1.0,6,0.3409090909090909,49.346436518356235,82.29677045357761,49.09574697973883,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.4e+02,,,98.19094415118825,3.712562858134632,0.1666567055,1.0,6,0.3409090909090909,42.74398958422189,133.6602513650901,41.4162011547071,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re2.2e+02,,,228.80477758904507,6.057190875598529,0.1666567055,1.0,6,0.3409090909090909,37.41741838177215,218.07190502509468,36.653354802835295,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re3.5e+02,,,503.9121138904775,9.599228232763378,0.1666567055,1.0,6,0.3409090909090909,32.812053716854116,345.5928714286283,33.870546718675655,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re5.6e+02,,,1271.703578225751,15.425984426391047,0.1666567055,1.0,6,0.3409090909090909,32.06500902627424,555.3686320671104,32.07302007495942,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re8.9e+02,,,3088.38546069381,24.189540015403903,0.1666567055,1.0,6,0.3409090909090909,31.668502661178135,870.8754901699615,31.000173686825246,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.4e+03,,,8275.551201337557,40.35907236755522,0.1666567055,1.0,6,0.3409090909090909,30.483570158910624,1453.0134474867039,30.24357362897312,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re2.3e+03,,,21192.968598458418,66.36338568827084,0.1666567055,1.0,6,0.3409090909090909,28.872605439923234,2389.224681569294,29.800053457876686,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re3.6e+03,,,50490.075297421434,102.27661369825366,0.1666567055,1.0,6,0.3409090909090909,28.9604021253997,3682.1781658795717,29.558347550941175,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re5.8e+03,,,123299.72677093618,161.972153111422,0.1666567055,1.0,6,0.3409090909090909,28.198931587055988,5831.34603406961,29.39373502419362,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re9.2e+03,,,347456.50258997706,265.6452133467919,0.1666567055,1.0,6,0.3409090909090909,29.542531322994254,9563.79928007608,29.283666976254654,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.5e+04,,,826829.7714731678,425.30121520762555,0.1666567055,1.0,6,0.3409090909090909,27.426734910405024,15311.758885367823,29.219112802458127,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re2.4e+04,,,1940145.960252981,645.837071119704,0.1666567055,1.0,6,0.3409090909090909,27.9087068750147,23251.524234158245,29.182435506301246,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re3.8e+04,,,4983812.544058711,1030.4149376577932,0.1666567055,1.0,6,0.3409090909090909,28.163631768726347,37097.15494133993,29.15603654337357,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re6.0e+04,,,13473323.438990233,1666.3339818296927,0.1666567055,1.0,6,0.3409090909090909,29.114000411962614,59991.60886435593,29.139117908012533,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re9.6e+04,,,33611313.49966845,2668.0158446817836,0.1666567055,1.0,6,0.3409090909090909,28.33087097209369,96054.31128656687,29.12882549865694,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.5e+05,,,93367818.79347318,4290.956892339581,0.1666567055,1.0,6,0.3409090909090909,30.425670692899068,154483.6811503962,29.122349632192574,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re2.5e+05,,,213565595.76841405,6633.556789631367,0.1666567055,1.0,6,0.3409090909090909,29.119883891938276,238822.3181202163,29.118590087837184,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re3.9e+05,,,586142137.7187077,10862.425818962563,0.1666567055,1.0,6,0.3409090909090909,29.80578381049964,391070.70260533487,29.115909138197438,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re6.3e+05,,,1460544842.0445764,17356.00268089811,0.1666567055,1.0,6,0.3409090909090909,29.09154112689142,624853.4421280075,29.114335716446764,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d6_Re1.0e+06,,,3531265550.1623826,26962.41066146242,0.1666567055,1.0,6,0.3409090909090909,29.145008733454304,970704.7999264244,29.113397959488115,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.0e-06,,,4.559309153420769e-08,1.621107115243188e-08,0.1666567055,1.0,10,0.3409090909090909,1734904675.8290358,9.72722405845943e-07,1690741614.1088665,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.6e-06,,,7.288233427702462e-08,2.6537976212050124e-08,0.1666567055,1.0,10,0.3409090909090909,1034872086.3369683,1.5923737441245725e-06,1032811721.9008075,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.6e-06,,,1.1812276963029887e-07,4.139913639344614e-08,0.1666567055,1.0,10,0.3409090909090909,689209187.3849221,2.4840966506112855e-06,662060509.6560154,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re4.1e-06,,,1.9843078941863038e-07,6.93445488789417e-08,0.1666567055,1.0,10,0.3409090909090909,412652428.9036568,4.160921618538877e-06,395254343.6593875,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re6.5e-06,,,3.1706690625182297e-07,1.1598514210289964e-07,0.1666567055,1.0,10,0.3409090909090909,235692735.65096164,6.959524476073341e-06,236312470.84193835,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.0e-05,,,4.893854171721982e-07,1.796597873229454e-07,0.1666567055,1.0,10,0.3409090909090909,151617475.62423766,1.0780231541475263e-05,152559110.60218886,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.7e-05,,,7.818411971088847e-07,2.800891422335143e-07,0.1666567055,1.0,10,0.3409090909090909,99661175.1032041,1.680635299931057e-05,97857203.85328437,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.7e-05,,,1.2623562413037032e-06,4.4565514856435694e-07,0.1666567055,1.0,10,0.3409090909090909,63560027.31901375,2.6740907137658313e-05,61502139.48350023,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re4.2e-05,,,1.922027522174745e-06,6.99812184319214e-07,0.1666567055,1.0,10,0.3409090909090909,39246108.7466061,4.199124074963872e-05,39165869.2455505,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re6.8e-05,,,3.4288569598923477e-06,1.1463196253189707e-06,0.1666567055,1.0,10,0.3409090909090909,26093835.05520373,6.878328848994142e-05,23910229.66082001,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.1e-04,,,4.39963103880314e-06,1.756896476518496e-06,0.1666567055,1.0,10,0.3409090909090909,14253578.554684695,0.00010542008923358297,15600682.02500352,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.7e-04,,,7.809925378642072e-06,2.8366376196027942e-06,0.1666567055,1.0,10,0.3409090909090909,9705974.989729881,0.00017020843002340486,9662430.803535746,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.8e-04,,,1.2725476935185036e-05,4.6214739145251695e-06,0.1666567055,1.0,10,0.3409090909090909,5958172.271766048,0.00027730500855995677,5930763.038085835,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re4.4e-04,,,2.189717422264727e-05,7.60853364968749e-06,0.1666567055,1.0,10,0.3409090909090909,3782562.7592193894,0.00045653930496588924,3602396.321565519,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re7.0e-04,,,3.135716411388049e-05,1.1712200976832008e-05,0.1666567055,1.0,10,0.3409090909090909,2285913.2594096507,0.0007027740613072426,2340215.4002571423,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.1e-03,,,4.9925521585565714e-05,1.8542238271728682e-05,0.1666567055,1.0,10,0.3409090909090909,1452105.918926453,0.001112600793115323,1478207.2978051358,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.8e-03,,,7.531366236174256e-05,2.9724926012381635e-05,0.1666567055,1.0,10,0.3409090909090909,852377.942014431,0.001783602161293272,922108.1817524438,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.9e-03,,,0.00012651080767159479,4.714580846290583e-05,0.1666567055,1.0,10,0.3409090909090909,569169.2822484835,0.0028289175836915745,581390.0646361273,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re4.6e-03,,,0.00020548530191396197,7.592395974398818e-05,0.1666567055,1.0,10,0.3409090909090909,356470.06256216293,0.004555709865750837,361031.51762648934,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re7.3e-03,,,0.00033218528177376126,0.00012444717483531983,0.1666567055,1.0,10,0.3409090909090909,214491.60673258823,0.007467276786850909,220273.0197798353,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.2e-02,,,0.000541565416193333,0.000192267219732951,0.1666567055,1.0,10,0.3409090909090909,146500.9464630677,0.011536722699282628,142584.52064358298,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.9e-02,,,0.0008563968529522025,0.0003089892390754619,0.1666567055,1.0,10,0.3409090909090909,89699.15523574942,0.018540462452347105,88733.59933173611,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.0e-02,,,0.001420383081048545,0.0005071304962072428,0.1666567055,1.0,10,0.3409090909090909,55228.85447426412,0.030429648461234148,54075.81632854975,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re4.8e-02,,,0.0021729029120479103,0.0007999230645457026,0.1666567055,1.0,10,0.3409090909090909,33958.13914884174,0.04799825258430436,34293.322037894526,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re7.6e-02,,,0.0035839392211962397,0.0012943836244808215,0.1666567055,1.0,10,0.3409090909090909,21391.17378948202,0.07766765943185056,21204.23445431647,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.2e-01,,,0.005439067604119023,0.001995220563473428,0.1666567055,1.0,10,0.3409090909090909,13662.891909542506,0.11972038913690322,13766.30579469147,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.9e-01,,,0.008175855194345218,0.0031195186010151777,0.1666567055,1.0,10,0.3409090909090909,8401.523214708623,0.1871823033856371,8815.317410521704,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.1e-01,,,0.013007319613499508,0.004884455069015856,0.1666567055,1.0,10,0.3409090909090909,5451.9965685005,0.29308482094144456,5640.532373458559,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re5.0e-01,,,0.02311475640161035,0.008592878019782082,0.1666567055,1.0,10,0.3409090909090909,3130.487884282065,0.5156034972611457,3218.8150919824016,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re7.9e-01,,,0.03753068217493939,0.01350170503811971,0.1666567055,1.0,10,0.3409090909090909,2058.7766137933395,0.8101507225654182,2059.131768382993,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.3e+00,,,0.06176618343575464,0.02062482978171381,0.1666567055,1.0,10,0.3409090909090909,1452.0113827606122,1.2375637523756167,1358.0308960000361,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.0e+00,,,0.0890952194538998,0.0342367870640405,0.1666567055,1.0,10,0.3409090909090909,760.0959148360948,2.0543300049838376,829.6754973650643,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.2e+00,,,0.15249892102102464,0.05544541334417312,0.1666567055,1.0,10,0.3409090909090909,496.06149748822605,3.3269236408956324,523.4489352547947,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re5.2e+00,,,0.2639164160232794,0.08538256310598738,0.1666567055,1.0,10,0.3409090909090909,362.01621994472964,5.12325998823896,350.1225885695206,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re8.2e+00,,,0.45072030141531066,0.13588461632188983,0.1666567055,1.0,10,0.3409090909090909,244.09930064875178,8.153564293390513,230.8176280140566,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.3e+01,,,0.7026691795278619,0.22407078707569728,0.1666567055,1.0,10,0.3409090909090909,139.9524242141304,13.445050794892696,151.43345966515813,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.1e+01,,,1.3100056526122954,0.34490653591975723,0.1666567055,1.0,10,0.3409090909090909,110.12104426816336,20.69562907084811,108.57883256420499,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.4e+01,,,2.3579037859363763,0.5492308945264518,0.1666567055,1.0,10,0.3409090909090909,78.16568941511684,32.9558233422808,79.0155463460524,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re5.4e+01,,,5.017864385074683,0.9142324178131519,0.1666567055,1.0,10,0.3409090909090909,60.03516186713372,54.85722372047921,59.09175210356934,viscous,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re8.6e+01,,,9.482888831323576,1.3868567007055015,0.1666567055,1.0,10,0.3409090909090909,49.303469404856926,83.21637563545269,48.874907876724244,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.4e+02,,,19.4617361388273,2.235830380113903,0.1666567055,1.0,10,0.3409090909090909,38.93174536199477,134.15784101851833,41.37056393681681,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.2e+02,,,46.291306034926116,3.5162725684791605,0.1666567055,1.0,10,0.3409090909090909,37.43987315138824,210.9889642861781,36.90652950317783,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.5e+02,,,114.055699469157,5.805363056659938,0.1666567055,1.0,10,0.3409090909090909,33.842171536928866,348.34260279193734,33.832981575088695,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re5.6e+02,,,256.2934578890555,8.967094286918798,0.1666567055,1.0,10,0.3409090909090909,31.87381502951012,538.0578153165759,32.16829386075697,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re8.9e+02,,,611.5562799438952,14.370181374997546,0.1666567055,1.0,10,0.3409090909090909,29.61501322184069,862.2624173377498,31.01903746794224,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.4e+03,,,1568.451665329445,23.562087045088393,0.1666567055,1.0,10,0.3409090909090909,28.251637656679208,1413.8097218709506,30.274959406915194,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.3e+03,,,5029.0699104480145,38.58999907605324,0.1666567055,1.0,10,0.3409090909090909,33.77055021636634,2315.5383373430022,29.821958505232658,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.6e+03,,,10526.681594578034,61.25235041946976,0.1666567055,1.0,10,0.3409090909090909,28.0573060830158,3675.360690450572,29.559176036554017,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re5.8e+03,,,24919.85036304271,95.71972133478499,0.1666567055,1.0,10,0.3409090909090909,27.198351303415873,5743.526553438619,29.398047330205728,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re9.2e+03,,,69785.8869177702,152.4068847204636,0.1666567055,1.0,10,0.3409090909090909,30.044046844497192,9144.95965003122,29.291542903127258,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.5e+04,,,174292.53215288048,250.60706735071432,0.1666567055,1.0,10,0.3409090909090909,27.75186350377464,15037.322776713254,29.22107305399585,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.4e+04,,,486867.98066925677,396.82741458396225,0.1666567055,1.0,10,0.3409090909090909,30.91774982546626,23811.067991138363,29.18077335748129,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.8e+04,,,1234208.9190802872,662.1566980574015,0.1666567055,1.0,10,0.3409090909090909,28.14926940374567,39731.77653253211,29.153096824418455,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re6.0e+04,,,2793288.7034231946,977.7420432844059,0.1666567055,1.0,10,0.3409090909090909,29.21912754463505,58668.02900915414,29.139736386069195,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re9.6e+04,,,6113119.532597622,1467.9931791410886,0.1666567055,1.0,10,0.3409090909090909,28.36709169142404,88084.85531601298,29.130374588912325,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.5e+05,,,18353550.452323966,2539.4109170549195,0.1666567055,1.0,10,0.3409090909090909,28.461260174981362,152373.7619459254,29.122497046344986,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re2.5e+05,,,43739614.140062936,3899.5750113257664,0.1666567055,1.0,10,0.3409090909090909,28.7634112013583,233988.48546935705,29.118732349660046,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re3.9e+05,,,123148713.57970819,6381.530161215369,0.1666567055,1.0,10,0.3409090909090909,30.239891398352118,382914.6953355182,29.11599871312032,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re6.3e+05,,,295739592.11927766,10150.00615260748,0.1666567055,1.0,10,0.3409090909090909,28.706276161393543,609036.769457049,29.11440406976484,inertial,0,TRUE,FALSE
ergun_comb_phi0.341_d10_Re1.0e+06,,,820337358.9766154,16549.609563580747,0.1666567055,1.0,10,0.3409090909090909,29.951390222282942,993035.9245929499,29.11335985951992,inertial,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.0e-06,,,9.408309736452198e-08,2.5733648964028587e-08,0.1666567055,1.0,6,0.40454545454545454,852432721.5392246,9.264667348423705e-07,867075048.1990837,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.6e-06,,,1.6577198161265638e-07,4.538980035457319e-08,0.1666567055,1.0,6,0.40454545454545454,482776180.3525657,1.6341304798410233e-06,491586326.68338704,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re2.6e-06,,,2.558914686250357e-07,6.769506257674497e-08,0.1666567055,1.0,6,0.40454545454545454,335037229.81814253,2.4371679149775933e-06,329610531.80163044,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re4.1e-06,,,4.1952795668493387e-07,1.143477626320209e-07,0.1666567055,1.0,6,0.40454545454545454,192511560.43691587,4.116765501476479e-06,195132863.09195212,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re6.5e-06,,,6.258112667278122e-07,1.7463049206455014e-07,0.1666567055,1.0,6,0.40454545454545454,123127333.00751746,6.287073473844116e-06,127772687.32143183,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.0e-05,,,1.0184219451470504e-06,2.86109852135495e-07,0.1666567055,1.0,6,0.40454545454545454,74647174.47559726,1.03005703110636e-05,77987559.14000744,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.7e-05,,,1.5584573620348278e-06,4.355046928727531e-07,0.1666567055,1.0,6,0.40454545454545454,49301541.316428706,1.5679106036549597e-05,51234835.65271581,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re2.7e-05,,,2.666811153050575e-06,7.355224008997995e-07,0.1666567055,1.0,6,0.40454545454545454,29576835.443556402,2.648038908580727e-05,30336283.517791178,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re4.2e-05,,,4.385603174725522e-06,1.1743716539299747e-06,0.1666567055,1.0,6,0.40454545454545454,19079608.668978512,4.227990648464996e-05,18999967.276016813,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re6.8e-05,,,8.019073196210644e-06,1.9313516294201063e-06,0.1666567055,1.0,6,0.40454545454545454,12898901.529685803,6.953281442684367e-05,11553067.069182938,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.1e-04,,,1.0641851853310486e-05,3.0697575235277096e-06,0.1666567055,1.0,6,0.40454545454545454,6775795.87729527,0.00011051787616890253,7268669.481394858,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.7e-04,,,1.6394558340345403e-05,4.429378381854396e-06,0.1666567055,1.0,6,0.40454545454545454,5013781.557663343,0.0001594671526200689,5037518.202870559,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re2.8e-04,,,2.694381035592496e-05,7.67855706510936e-06,0.1666567055,1.0,6,0.40454545454545454,2741896.335027378,0.000276444576606947,2905900.832214168,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re4.4e-04,,,4.416114260288212e-05,1.233910330621286e-05,0.1666567055,1.0,6,0.40454545454545454,1740300.9265979151,0.00044423426957325256,1808332.2722553883,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re7.0e-04,,,7.239687385330736e-05,1.978679646140862e-05,0.1666567055,1.0,6,0.40454545454545454,1109481.5666112904,0.0007123672486640611,1127687.1414792917,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.1e-03,,,0.00010771122240760266,3.1600756096482627e-05,0.1666567055,1.0,6,0.40454545454545454,647168.3313413967,0.0011376952161033555,706106.5822480612,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.8e-03,,,0.0001817152095674602,4.922617800309752e-05,0.1666567055,1.0,6,0.40454545454545454,449935.5348787736,0.0017722483300774544,453290.9155302753,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re2.9e-03,,,0.0003119168578629725,7.633684449096953e-05,0.1666567055,1.0,6,0.40454545454545454,321160.1782211195,0.0027482906587627054,292312.3970616647,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re4.6e-03,,,0.0004991957226279521,0.00012521110373492553,0.1666567055,1.0,6,0.40454545454545454,191045.32648851207,0.004507869156273182,178218.8206715307,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re7.3e-03,,,0.0007326504143675572,0.00019926118949011438,0.1666567055,1.0,6,0.40454545454545454,110714.01815097449,0.007173831580036162,111994.4169473562,viscous,0,TRUE,FALSE
ergun_comb_phi0.405_d6_Re1.2e-02,,,0.0012705752291797825,0.00033642868198636896,0.1666567055,1.0,6,0.40454545454545454,67354.34331185544,0.012112156458764354,66338.87313681969,viscous,0,TRUE,FALSE
